epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
340,31906.1,0.29545,0.19289,0.77039,0.94163,0.82113,0.89144,0.74621,0.65083,0.30908,0.79685,1.80829e-05,1.80829e-05,1.80829e-05
341,31999,0.29044,0.19079,0.77107,0.9428,0.81999,0.8918,0.74621,0.65175,0.30927,0.7969,1.7974e-05,1.7974e-05,1.7974e-05
342,32091.9,0.29311,0.19191,0.77156,0.94345,0.81974,0.8919,0.74603,0.65183,0.30923,0.797,1.78651e-05,1.78651e-05,1.78651e-05
343,32184.9,0.29243,0.192,0.77183,0.9465,0.81911,0.89222,0.7463,0.65019,0.30869,0.79689,1.77562e-05,1.77562e-05,1.77562e-05
344,32280.1,0.29132,0.19189,0.77161,0.94753,0.81858,0.89256,0.74615,0.65196,0.30907,0.79696,1.76473e-05,1.76473e-05,1.76473e-05
345,32373.1,0.29422,0.19221,0.77171,0.94513,0.82047,0.89308,0.74629,0.65077,0.30866,0.79694,1.75384e-05,1.75384e-05,1.75384e-05
346,32468.5,0.29166,0.19163,0.77098,0.94435,0.82005,0.89223,0.74633,0.6508,0.30851,0.79689,1.74295e-05,1.74295e-05,1.74295e-05
347,32561.6,0.29154,0.19113,0.77137,0.94315,0.82096,0.89229,0.74623,0.65005,0.30817,0.79683,1.73206e-05,1.73206e-05,1.73206e-05
348,32654.5,0.29707,0.19419,0.77096,0.94592,0.81948,0.89196,0.74695,0.64983,0.30803,0.79683,1.72117e-05,1.72117e-05,1.72117e-05
349,32749.7,0.29174,0.19134,0.77138,0.94574,0.81875,0.89205,0.74716,0.64864,0.30761,0.79677,1.71028e-05,1.71028e-05,1.71028e-05
350,32845.1,0.2919,0.1919,0.77127,0.94566,0.82094,0.89249,0.74767,0.6476,0.30725,0.7967,1.69939e-05,1.69939e-05,1.69939e-05
351,32940.3,0.2906,0.19133,0.7713,0.94428,0.82069,0.89208,0.7475,0.64697,0.30713,0.79668,1.6885e-05,1.6885e-05,1.6885e-05
352,33033.2,0.28672,0.18954,0.77103,0.94622,0.81939,0.89258,0.74796,0.64676,0.30705,0.79666,1.67761e-05,1.67761e-05,1.67761e-05
353,33128.9,0.29256,0.19057,0.77017,0.94372,0.82261,0.89284,0.74801,0.64782,0.30736,0.79666,1.66672e-05,1.66672e-05,1.66672e-05
354,33224.1,0.2889,0.19,0.77199,0.94186,0.82278,0.89249,0.74806,0.64803,0.3074,0.79663,1.65583e-05,1.65583e-05,1.65583e-05
355,33319.6,0.28997,0.18984,0.77142,0.94564,0.81942,0.89273,0.74871,0.64704,0.30709,0.79662,1.64494e-05,1.64494e-05,1.64494e-05
356,33415.1,0.29464,0.1926,0.77127,0.94513,0.82053,0.89274,0.74866,0.6477,0.30732,0.79665,1.63405e-05,1.63405e-05,1.63405e-05
357,33507.9,0.28573,0.18827,0.77101,0.94686,0.81949,0.89272,0.74945,0.64731,0.30718,0.7966,1.62316e-05,1.62316e-05,1.62316e-05
358,33603.3,0.2885,0.1898,0.77103,0.94996,0.81619,0.89259,0.74928,0.64628,0.30685,0.79658,1.61227e-05,1.61227e-05,1.61227e-05
359,33696.1,0.28794,0.18967,0.77077,0.95176,0.81477,0.89207,0.74911,0.64497,0.30645,0.7965,1.60138e-05,1.60138e-05,1.60138e-05
360,33789.3,0.29624,0.19243,0.77097,0.94835,0.81793,0.89245,0.74971,0.64489,0.30638,0.79645,1.59049e-05,1.59049e-05,1.59049e-05
361,33884.4,0.28728,0.18891,0.77037,0.95038,0.81656,0.8922,0.74969,0.64401,0.30602,0.79642,1.5796e-05,1.5796e-05,1.5796e-05
362,33977.6,0.28923,0.18963,0.77084,0.94182,0.82039,0.89191,0.7494,0.64455,0.30602,0.79642,1.56871e-05,1.56871e-05,1.56871e-05
363,34070.6,0.28495,0.18809,0.77047,0.9445,0.81966,0.89211,0.74925,0.64521,0.30612,0.79647,1.55782e-05,1.55782e-05,1.55782e-05
364,34163.7,0.29147,0.19098,0.77098,0.94146,0.82144,0.89242,0.74939,0.6449,0.30599,0.79647,1.54693e-05,1.54693e-05,1.54693e-05
365,34256.9,0.28735,0.18895,0.77019,0.93921,0.823,0.8926,0.74956,0.64434,0.30573,0.7964,1.53604e-05,1.53604e-05,1.53604e-05
366,34350,0.28696,0.18894,0.77003,0.94268,0.8199,0.89259,0.74944,0.64519,0.30588,0.79647,1.52515e-05,1.52515e-05,1.52515e-05
367,34442.8,0.28742,0.18898,0.77043,0.94247,0.81966,0.89278,0.74964,0.64528,0.30584,0.79645,1.51426e-05,1.51426e-05,1.51426e-05
368,34535.8,0.28558,0.18839,0.77137,0.94657,0.82032,0.89345,0.74991,0.64607,0.30594,0.79646,1.50337e-05,1.50337e-05,1.50337e-05
369,34631,0.2905,0.1904,0.7715,0.94832,0.81811,0.89342,0.74946,0.64636,0.30603,0.79648,1.49248e-05,1.49248e-05,1.49248e-05
370,34724,0.28696,0.18876,0.77086,0.94609,0.81917,0.89346,0.74977,0.64555,0.30578,0.79642,1.48159e-05,1.48159e-05,1.48159e-05
371,34816.9,0.28664,0.18792,0.77119,0.94747,0.8185,0.89338,0.7499,0.64526,0.30569,0.79636,1.4707e-05,1.4707e-05,1.4707e-05
372,34909.5,0.28416,0.18835,0.77084,0.94166,0.82184,0.8927,0.74926,0.64462,0.30548,0.79631,1.45981e-05,1.45981e-05,1.45981e-05
373,35002.4,0.28884,0.18968,0.77072,0.93538,0.82574,0.89329,0.74913,0.64514,0.30555,0.79631,1.44892e-05,1.44892e-05,1.44892e-05
374,35095.4,0.28874,0.18907,0.7705,0.94285,0.82198,0.89334,0.74909,0.64455,0.30547,0.79627,1.43803e-05,1.43803e-05,1.43803e-05
375,35188.2,0.28099,0.18593,0.77062,0.94422,0.82125,0.8937,0.74928,0.64428,0.30536,0.79623,1.42714e-05,1.42714e-05,1.42714e-05
376,35281.2,0.28451,0.18708,0.7707,0.94814,0.82121,0.89424,0.7498,0.6439,0.30526,0.79623,1.41625e-05,1.41625e-05,1.41625e-05
377,35374.1,0.28378,0.18711,0.77145,0.94488,0.82302,0.89429,0.74999,0.64368,0.3051,0.79621,1.40536e-05,1.40536e-05,1.40536e-05
378,35469.7,0.29047,0.18964,0.77014,0.94255,0.82422,0.89394,0.74963,0.64266,0.30488,0.79618,1.39447e-05,1.39447e-05,1.39447e-05
379,35563.1,0.28647,0.1883,0.77047,0.94403,0.82299,0.89387,0.74978,0.64322,0.30506,0.79614,1.38358e-05,1.38358e-05,1.38358e-05
380,35656.1,0.28697,0.18855,0.76992,0.94368,0.8231,0.89391,0.74957,0.64418,0.30533,0.79619,1.37269e-05,1.37269e-05,1.37269e-05
381,35749.2,0.28274,0.18678,0.7704,0.94738,0.82127,0.89403,0.7496,0.64471,0.30533,0.79619,1.3618e-05,1.3618e-05,1.3618e-05
382,35842.3,0.28055,0.18562,0.76976,0.9417,0.82252,0.89383,0.74919,0.64515,0.30523,0.79617,1.35091e-05,1.35091e-05,1.35091e-05
383,35935.4,0.28329,0.18655,0.77078,0.93787,0.82609,0.89364,0.74915,0.64493,0.30512,0.79619,1.34002e-05,1.34002e-05,1.34002e-05
384,36028.3,0.28189,0.18639,0.77108,0.93734,0.82574,0.89348,0.74922,0.64528,0.30511,0.79616,1.32913e-05,1.32913e-05,1.32913e-05
385,36121.3,0.28538,0.18784,0.77094,0.94002,0.82334,0.89322,0.74889,0.64488,0.30494,0.79613,1.31824e-05,1.31824e-05,1.31824e-05
386,36214.3,0.28163,0.18517,0.77073,0.94112,0.82336,0.89295,0.74886,0.64449,0.30475,0.79609,1.30735e-05,1.30735e-05,1.30735e-05
387,36307.4,0.28341,0.18592,0.77065,0.94078,0.82363,0.89309,0.7487,0.64427,0.3046,0.79605,1.29646e-05,1.29646e-05,1.29646e-05
388,36400.6,0.2823,0.1862,0.77044,0.94335,0.82261,0.89329,0.74906,0.644,0.30448,0.79602,1.28557e-05,1.28557e-05,1.28557e-05
389,36493.5,0.27914,0.1848,0.77078,0.94265,0.82204,0.89338,0.74907,0.64394,0.30446,0.79601,1.27468e-05,1.27468e-05,1.27468e-05
390,36586.4,0.28027,0.18509,0.77021,0.94159,0.82204,0.89279,0.74865,0.64362,0.30424,0.79598,1.26379e-05,1.26379e-05,1.26379e-05
391,36679.4,0.28672,0.18782,0.76989,0.9413,0.82292,0.89286,0.74888,0.6441,0.30431,0.79598,1.2529e-05,1.2529e-05,1.2529e-05
392,36772.5,0.28342,0.18627,0.76971,0.94078,0.82338,0.89258,0.74914,0.64301,0.30408,0.79593,1.24201e-05,1.24201e-05,1.24201e-05
393,36865.4,0.27916,0.18485,0.77028,0.94099,0.82283,0.89246,0.7494,0.64243,0.30393,0.79589,1.23112e-05,1.23112e-05,1.23112e-05
394,36958.5,0.27913,0.18409,0.77011,0.94082,0.82297,0.89259,0.74937,0.64186,0.30376,0.79587,1.22023e-05,1.22023e-05,1.22023e-05
395,37051.7,0.28235,0.18587,0.76972,0.94102,0.82285,0.89311,0.75042,0.64014,0.30328,0.7958,1.20934e-05,1.20934e-05,1.20934e-05
396,37147.1,0.28359,0.18605,0.77016,0.94166,0.82221,0.89327,0.7511,0.6388,0.30291,0.79575,1.19845e-05,1.19845e-05,1.19845e-05
397,37242.5,0.285,0.18753,0.7706,0.94195,0.82386,0.89367,0.75176,0.63814,0.30278,0.7957,1.18756e-05,1.18756e-05,1.18756e-05
398,37337.9,0.28059,0.18524,0.77029,0.93921,0.8263,0.89337,0.7515,0.63815,0.30275,0.79572,1.17667e-05,1.17667e-05,1.17667e-05
399,37430.9,0.28091,0.18493,0.77044,0.9412,0.82473,0.89351,0.75202,0.63692,0.3025,0.79564,1.16578e-05,1.16578e-05,1.16578e-05
400,37526.3,0.28311,0.18617,0.77007,0.94165,0.82363,0.89353,0.7515,0.63777,0.30262,0.79568,1.15489e-05,1.15489e-05,1.15489e-05
401,37619.3,0.27771,0.18359,0.77034,0.94236,0.82334,0.89374,0.75176,0.63686,0.30236,0.79564,1.144e-05,1.144e-05,1.144e-05
402,37712.5,0.28218,0.18551,0.77043,0.94267,0.82241,0.89361,0.75118,0.63761,0.30259,0.79567,1.13311e-05,1.13311e-05,1.13311e-05
403,37805.6,0.27844,0.18368,0.7707,0.94389,0.82183,0.89374,0.75138,0.63836,0.30276,0.79573,1.12222e-05,1.12222e-05,1.12222e-05
404,37898.6,0.27687,0.1836,0.77012,0.94353,0.8227,0.89359,0.75112,0.63873,0.30284,0.79572,1.11133e-05,1.11133e-05,1.11133e-05
405,37991.5,0.27437,0.18214,0.76967,0.94467,0.8222,0.89345,0.75121,0.63875,0.30281,0.79572,1.10044e-05,1.10044e-05,1.10044e-05
406,38084.6,0.27873,0.18416,0.77007,0.94146,0.82317,0.89353,0.75151,0.63867,0.30273,0.79571,1.08955e-05,1.08955e-05,1.08955e-05
407,38177.6,0.27604,0.18293,0.77043,0.9418,0.8237,0.89367,0.75173,0.63823,0.30259,0.79569,1.07866e-05,1.07866e-05,1.07866e-05
408,38270.6,0.27611,0.1828,0.76956,0.94248,0.82415,0.89377,0.75125,0.63899,0.30285,0.79571,1.06777e-05,1.06777e-05,1.06777e-05
409,38363.6,0.27625,0.18255,0.77048,0.94272,0.82507,0.8938,0.75135,0.63956,0.30301,0.79571,1.05688e-05,1.05688e-05,1.05688e-05
410,38456.6,0.27671,0.18324,0.77052,0.94302,0.82465,0.89399,0.75133,0.63948,0.30289,0.79571,1.04599e-05,1.04599e-05,1.04599e-05
411,38549.6,0.27748,0.18379,0.76976,0.94241,0.82417,0.89383,0.75103,0.6401,0.30297,0.79571,1.0351e-05,1.0351e-05,1.0351e-05
412,38642.5,0.27672,0.1831,0.77043,0.94127,0.82471,0.8939,0.75119,0.64078,0.30304,0.79573,1.02421e-05,1.02421e-05,1.02421e-05
413,38735.6,0.28103,0.1849,0.7702,0.9412,0.82533,0.89402,0.7513,0.64077,0.30297,0.79571,1.01332e-05,1.01332e-05,1.01332e-05
414,38828.6,0.27907,0.18405,0.76968,0.94189,0.82555,0.8941,0.75145,0.64018,0.30279,0.79566,1.00243e-05,1.00243e-05,1.00243e-05
415,38921.8,0.28123,0.18449,0.76991,0.94362,0.82418,0.89416,0.75142,0.64029,0.30276,0.79566,9.9154e-06,9.9154e-06,9.9154e-06
416,39014.8,0.27055,0.18013,0.77035,0.94259,0.82539,0.8941,0.75142,0.64024,0.30267,0.79564,9.8065e-06,9.8065e-06,9.8065e-06
417,39107.6,0.27765,0.18304,0.7703,0.9421,0.82565,0.8942,0.75164,0.63968,0.3025,0.7956,9.6976e-06,9.6976e-06,9.6976e-06
418,39200.7,0.27887,0.1836,0.76944,0.94164,0.82467,0.89403,0.75168,0.63948,0.30241,0.79559,9.5887e-06,9.5887e-06,9.5887e-06
419,39293.7,0.27772,0.18316,0.77047,0.94148,0.82413,0.89401,0.75174,0.63905,0.30219,0.79557,9.4798e-06,9.4798e-06,9.4798e-06
420,39386.6,0.27638,0.18251,0.76984,0.94351,0.82407,0.89396,0.75181,0.63894,0.3021,0.79555,9.3709e-06,9.3709e-06,9.3709e-06
421,39479.7,0.27361,0.18106,0.76975,0.94514,0.82361,0.89393,0.75188,0.63884,0.302,0.79554,9.262e-06,9.262e-06,9.262e-06
422,39572.8,0.27532,0.18206,0.7701,0.94483,0.82309,0.89401,0.75202,0.63894,0.30195,0.79555,9.1531e-06,9.1531e-06,9.1531e-06
423,39668.1,0.27509,0.18185,0.76989,0.94401,0.82263,0.89402,0.75186,0.63895,0.30193,0.79556,9.0442e-06,9.0442e-06,9.0442e-06
424,39761.2,0.27671,0.18244,0.76986,0.94278,0.82287,0.89398,0.75194,0.63842,0.30172,0.79552,8.9353e-06,8.9353e-06,8.9353e-06
425,39854.4,0.27548,0.1816,0.76981,0.94148,0.82388,0.89399,0.75183,0.63831,0.30168,0.7955,8.8264e-06,8.8264e-06,8.8264e-06
426,39947.5,0.2726,0.1808,0.7693,0.94134,0.82375,0.89391,0.75174,0.63845,0.30171,0.79549,8.7175e-06,8.7175e-06,8.7175e-06
427,40040.5,0.2743,0.18138,0.76915,0.93621,0.82726,0.89387,0.7516,0.63791,0.30153,0.79547,8.6086e-06,8.6086e-06,8.6086e-06
428,40133.1,0.27517,0.1821,0.77088,0.93718,0.82677,0.89386,0.75166,0.63747,0.30136,0.79544,8.4997e-06,8.4997e-06,8.4997e-06
429,40226,0.27195,0.18026,0.76975,0.93823,0.82615,0.89374,0.7517,0.63693,0.30115,0.79542,8.3908e-06,8.3908e-06,8.3908e-06
430,40319.2,0.28018,0.18341,0.77017,0.94081,0.82488,0.89377,0.75176,0.6365,0.30103,0.79538,8.2819e-06,8.2819e-06,8.2819e-06
431,40412.2,0.2769,0.18171,0.77025,0.94134,0.82468,0.89371,0.75167,0.63635,0.30094,0.79536,8.173e-06,8.173e-06,8.173e-06
432,40505.3,0.27128,0.18016,0.76959,0.94188,0.82487,0.8937,0.75171,0.63657,0.30091,0.79536,8.0641e-06,8.0641e-06,8.0641e-06
433,40598.6,0.27775,0.18257,0.76943,0.94384,0.82424,0.89371,0.75183,0.63628,0.3008,0.79535,7.9552e-06,7.9552e-06,7.9552e-06
434,40691.7,0.27654,0.18204,0.76933,0.94376,0.82486,0.89377,0.75199,0.63607,0.3007,0.79534,7.8463e-06,7.8463e-06,7.8463e-06
435,40784.6,0.2705,0.18017,0.77011,0.94436,0.82438,0.8938,0.75186,0.6366,0.30084,0.79532,7.7374e-06,7.7374e-06,7.7374e-06
436,40877.5,0.27239,0.1805,0.76958,0.94557,0.8238,0.89386,0.75187,0.63726,0.3009,0.79529,7.6285e-06,7.6285e-06,7.6285e-06
437,40970.8,0.2722,0.18074,0.77023,0.94443,0.82411,0.89396,0.75206,0.63696,0.3008,0.79526,7.5196e-06,7.5196e-06,7.5196e-06
438,41066,0.2693,0.17964,0.76958,0.94557,0.82371,0.89405,0.75228,0.63718,0.30083,0.79526,7.4107e-06,7.4107e-06,7.4107e-06
439,41161,0.26807,0.17919,0.77005,0.94599,0.82374,0.8942,0.75217,0.63745,0.30088,0.79525,7.3018e-06,7.3018e-06,7.3018e-06
440,41254,0.27022,0.17944,0.77046,0.94734,0.82351,0.89442,0.75233,0.63723,0.30082,0.79523,7.1929e-06,7.1929e-06,7.1929e-06
441,41349.4,0.26799,0.17884,0.77003,0.95647,0.81839,0.89459,0.75247,0.63758,0.3009,0.79522,7.084e-06,7.084e-06,7.084e-06
442,41444.6,0.27026,0.17968,0.76968,0.95488,0.81887,0.89455,0.75249,0.6375,0.30081,0.79521,6.9751e-06,6.9751e-06,6.9751e-06
443,41540.1,0.27243,0.18057,0.77007,0.95514,0.8185,0.89445,0.75269,0.63788,0.30088,0.79522,6.8662e-06,6.8662e-06,6.8662e-06
444,41635.6,0.2736,0.18106,0.76989,0.95351,0.81922,0.89459,0.75284,0.63748,0.30074,0.79518,6.7573e-06,6.7573e-06,6.7573e-06
445,41731.1,0.27204,0.17983,0.76957,0.95065,0.82157,0.89478,0.75293,0.63766,0.30077,0.79519,6.6484e-06,6.6484e-06,6.6484e-06
446,41826.5,0.26834,0.17876,0.76938,0.95091,0.82233,0.8953,0.75319,0.63716,0.3006,0.79518,6.5395e-06,6.5395e-06,6.5395e-06
447,41921.6,0.26927,0.17916,0.76982,0.9517,0.82273,0.89538,0.75325,0.63671,0.30047,0.79516,6.4306e-06,6.4306e-06,6.4306e-06
448,42016.9,0.27125,0.17963,0.76985,0.95224,0.8222,0.89508,0.75313,0.63682,0.30047,0.79514,6.3217e-06,6.3217e-06,6.3217e-06
449,42109.9,0.27099,0.1794,0.76965,0.95285,0.8221,0.89501,0.75307,0.63671,0.30043,0.79514,6.2128e-06,6.2128e-06,6.2128e-06
450,42202.8,0.2705,0.17936,0.76933,0.95342,0.82251,0.89511,0.75308,0.63683,0.30044,0.79515,6.1039e-06,6.1039e-06,6.1039e-06
451,42296,0.27263,0.18027,0.76993,0.95388,0.82299,0.89518,0.75312,0.63696,0.30043,0.79515,5.995e-06,5.995e-06,5.995e-06
452,42389.1,0.27263,0.18022,0.76956,0.95462,0.82286,0.89532,0.7532,0.6374,0.30052,0.79515,5.8861e-06,5.8861e-06,5.8861e-06
453,42482.2,0.26853,0.17847,0.76911,0.95483,0.82264,0.89531,0.75316,0.63743,0.30052,0.79515,5.7772e-06,5.7772e-06,5.7772e-06
454,42575.3,0.26647,0.17773,0.76969,0.95494,0.82249,0.8954,0.75328,0.63736,0.30049,0.79515,5.6683e-06,5.6683e-06,5.6683e-06
455,42670.7,0.27043,0.1788,0.76885,0.9553,0.82177,0.8952,0.75321,0.63729,0.30046,0.79514,5.5594e-06,5.5594e-06,5.5594e-06
456,42763.7,0.27303,0.18009,0.77049,0.95471,0.82192,0.89531,0.75337,0.63677,0.30033,0.79511,5.4505e-06,5.4505e-06,5.4505e-06
457,42859.1,0.26937,0.17883,0.77022,0.95221,0.8234,0.89552,0.7535,0.63738,0.30041,0.79511,5.3416e-06,5.3416e-06,5.3416e-06
458,42954.6,0.27038,0.17867,0.769,0.95208,0.82288,0.89533,0.75342,0.63725,0.30038,0.79511,5.2327e-06,5.2327e-06,5.2327e-06
459,43047.8,0.26718,0.17783,0.76923,0.95151,0.82295,0.89526,0.75325,0.63741,0.30035,0.79511,5.1238e-06,5.1238e-06,5.1238e-06
460,43140.8,0.26973,0.17877,0.76945,0.94999,0.82355,0.89535,0.75322,0.63759,0.30033,0.79511,5.0149e-06,5.0149e-06,5.0149e-06
461,43233.7,0.26628,0.17803,0.76996,0.95063,0.82281,0.89526,0.75308,0.63769,0.30028,0.79511,4.906e-06,4.906e-06,4.906e-06
462,43327,0.2675,0.17733,0.7691,0.94883,0.82389,0.89526,0.75278,0.63814,0.3004,0.79513,4.7971e-06,4.7971e-06,4.7971e-06
463,43420.2,0.26737,0.17762,0.76935,0.94854,0.82421,0.89529,0.75286,0.63816,0.30038,0.79515,4.6882e-06,4.6882e-06,4.6882e-06
464,43513.3,0.26836,0.17779,0.76968,0.94505,0.82618,0.89533,0.75266,0.63865,0.3005,0.79517,4.5793e-06,4.5793e-06,4.5793e-06
465,43606.3,0.2684,0.17826,0.76963,0.94426,0.82647,0.89551,0.75295,0.63828,0.30038,0.79514,4.4704e-06,4.4704e-06,4.4704e-06
466,43699.1,0.26466,0.17663,0.76996,0.94358,0.82705,0.89554,0.753,0.63835,0.30038,0.79513,4.3615e-06,4.3615e-06,4.3615e-06
467,43792.5,0.26599,0.1765,0.76883,0.94297,0.82736,0.89541,0.75292,0.63829,0.30029,0.79513,4.2526e-06,4.2526e-06,4.2526e-06
468,43885.6,0.2663,0.17733,0.76928,0.94925,0.82395,0.89526,0.75296,0.63794,0.30021,0.79511,4.1437e-06,4.1437e-06,4.1437e-06
469,43978.6,0.26472,0.17687,0.76972,0.94878,0.82407,0.89527,0.75293,0.63812,0.30023,0.79512,4.0348e-06,4.0348e-06,4.0348e-06
470,44071.7,0.26466,0.17653,0.76909,0.9488,0.82392,0.89528,0.75289,0.63824,0.30023,0.79512,3.9259e-06,3.9259e-06,3.9259e-06
471,44164.8,0.27164,0.1791,0.76926,0.95061,0.82303,0.89531,0.75278,0.63849,0.30027,0.79513,3.817e-06,3.817e-06,3.817e-06
472,44257.8,0.26581,0.17701,0.76924,0.95092,0.82299,0.89536,0.75278,0.63872,0.30034,0.79513,3.7081e-06,3.7081e-06,3.7081e-06
473,44350.8,0.26665,0.17703,0.77013,0.95019,0.82368,0.89542,0.75291,0.63888,0.30037,0.79513,3.5992e-06,3.5992e-06,3.5992e-06
474,44443.9,0.26909,0.17823,0.76935,0.95015,0.82438,0.8957,0.75303,0.63878,0.30035,0.79513,3.4903e-06,3.4903e-06,3.4903e-06
475,44537.1,0.27093,0.17878,0.76883,0.9506,0.82424,0.89586,0.75311,0.63866,0.30029,0.79511,3.3814e-06,3.3814e-06,3.3814e-06
476,44630.2,0.26967,0.17802,0.76946,0.94905,0.82476,0.8958,0.75301,0.63866,0.30029,0.79511,3.2725e-06,3.2725e-06,3.2725e-06
477,44723.2,0.26377,0.17612,0.76954,0.94812,0.82505,0.89572,0.75302,0.63945,0.30038,0.79511,3.1636e-06,3.1636e-06,3.1636e-06
478,44816.3,0.2665,0.17727,0.76921,0.9487,0.82467,0.89566,0.75299,0.63936,0.30034,0.7951,3.0547e-06,3.0547e-06,3.0547e-06
479,44909.3,0.26487,0.17665,0.76907,0.94991,0.82452,0.89587,0.75331,0.63907,0.30025,0.79507,2.9458e-06,2.9458e-06,2.9458e-06
480,45002.4,0.2659,0.17658,0.76931,0.94952,0.82492,0.89614,0.75336,0.63906,0.30023,0.79507,2.8369e-06,2.8369e-06,2.8369e-06
481,45095.5,0.2653,0.17625,0.76994,0.94919,0.8246,0.89603,0.75344,0.639,0.30019,0.79506,2.728e-06,2.728e-06,2.728e-06
482,45191.3,0.26467,0.17598,0.76929,0.94663,0.82608,0.8962,0.75351,0.63893,0.30015,0.79505,2.6191e-06,2.6191e-06,2.6191e-06
483,45286.5,0.26072,0.17428,0.76938,0.94703,0.82582,0.89623,0.75349,0.63892,0.30013,0.79505,2.5102e-06,2.5102e-06,2.5102e-06
484,45379.1,0.25919,0.17401,0.76965,0.94676,0.82614,0.89644,0.75345,0.6389,0.30011,0.79505,2.4013e-06,2.4013e-06,2.4013e-06
485,45472,0.26485,0.17617,0.76921,0.9475,0.82567,0.89644,0.75343,0.6389,0.30012,0.79504,2.2924e-06,2.2924e-06,2.2924e-06
486,45565.2,0.26572,0.17643,0.76888,0.9479,0.82561,0.89649,0.75344,0.63875,0.30007,0.79503,2.1835e-06,2.1835e-06,2.1835e-06
487,45658.3,0.26489,0.1761,0.76955,0.94787,0.82569,0.89649,0.75343,0.63882,0.30006,0.79503,2.0746e-06,2.0746e-06,2.0746e-06
488,45751.2,0.26606,0.17723,0.77015,0.94845,0.82555,0.89654,0.75362,0.63895,0.30007,0.79503,1.9657e-06,1.9657e-06,1.9657e-06
489,45846.6,0.26422,0.17559,0.76906,0.94797,0.82549,0.89654,0.75359,0.63929,0.30016,0.79504,1.8568e-06,1.8568e-06,1.8568e-06
490,45939.5,0.2624,0.17488,0.7694,0.94699,0.82611,0.89651,0.75362,0.63931,0.30015,0.79504,1.7479e-06,1.7479e-06,1.7479e-06
491,46032.7,0.26597,0.1763,0.76964,0.94768,0.82572,0.8965,0.75364,0.63939,0.30016,0.79504,1.639e-06,1.639e-06,1.639e-06
492,46127.7,0.25929,0.17368,0.76918,0.94822,0.82522,0.89651,0.75373,0.63905,0.30008,0.79502,1.5301e-06,1.5301e-06,1.5301e-06
493,46222.9,0.26339,0.17561,0.76989,0.94916,0.82514,0.89649,0.7537,0.63896,0.30005,0.79501,1.4212e-06,1.4212e-06,1.4212e-06
494,46316,0.2606,0.17396,0.76961,0.94787,0.82557,0.89644,0.7537,0.63898,0.30005,0.795,1.3123e-06,1.3123e-06,1.3123e-06
495,46409,0.26291,0.17541,0.7691,0.94836,0.82524,0.89636,0.75374,0.63877,0.29997,0.79499,1.2034e-06,1.2034e-06,1.2034e-06
496,46504.4,0.26462,0.1759,0.76933,0.94924,0.82496,0.8963,0.75366,0.63885,0.29997,0.79499,1.0945e-06,1.0945e-06,1.0945e-06
497,46597.5,0.26265,0.17505,0.76911,0.95098,0.82432,0.89626,0.75357,0.639,0.3,0.795,9.856e-07,9.856e-07,9.856e-07
498,46690.5,0.26342,0.17498,0.76933,0.95266,0.82325,0.89636,0.75363,0.63914,0.30002,0.795,8.767e-07,8.767e-07,8.767e-07
499,46783.5,0.26224,0.17495,0.76908,0.95308,0.82316,0.89649,0.75374,0.63915,0.30001,0.795,7.678e-07,7.678e-07,7.678e-07
500,46878.9,0.26182,0.17447,0.76861,0.95349,0.82297,0.89646,0.75372,0.63922,0.30002,0.79501,6.589e-07,6.589e-07,6.589e-07
